provider,region,instance,family
aws,Asia Pacific (Mumbai),m5.large,general-purpose
aws,Asia Pacific (Mumbai),m5.xlarge,general-purpose
aws,Asia Pacific (Mumbai),m5.2xlarge,general-purpose
aws,Asia Pacific (Mumbai),m5.4xlarge,general-purpose
aws,Asia Pacific (Mumbai),m5.12xlarge,general-purpose
aws,Asia Pacific (Mumbai),m5.24xlarge,general-purpose
aws,Asia Pacific (Mumbai),p2.xlarge,gpu
aws,Asia Pacific (Mumbai),p2.8xlarge,gpu
aws,Asia Pacific (Mumbai),p2.16xlarge,gpu
aws,Asia Pacific (Mumbai),p3.2xlarge,gpu
aws,Asia Pacific (Mumbai),p3.8xlarge,gpu
aws,Asia Pacific (Mumbai),p3.16xlarge,gpu
aws,Asia Pacific (Mumbai),g3.4xlarge,gpu
aws,Asia Pacific (Mumbai),g3.8xlarge,gpu
aws,Asia Pacific (Mumbai),g3.16xlarge,gpu
aws,EU (Paris),t2.medium,general-purpose
aws,EU (Paris),t2.large,general-purpose
aws,EU (Paris),t2.xlarge,general-purpose
aws,EU (Paris),t2.2xlarge,general-purpose
aws,EU (Paris),c4.large,compute-optimized
aws,EU (Paris),c4.xlarge,compute-optimized
aws,EU (Paris),c4.2xlarge,compute-optimized
aws,EU (Paris),c4.4xlarge,compute-optimized
aws,EU (Paris),c4.8xlarge,compute-optimized
aws,EU (Paris),c5.large,compute-optimized
aws,EU (Paris),c5.xlarge,compute-optimized
aws,EU (Paris),c5.2xlarge,compute-optimized
aws,EU (Paris),c5.4xlarge,compute-optimized
aws,EU (Paris),c5.9xlarge,compute-optimized
aws,EU (Paris),r4.large,memory-optimized
aws,EU (Paris),r4.xlarge,memory-optimized
aws,EU (Paris),r4.2xlarge,memory-optimized
aws,EU (Paris),r4.4xlarge,memory-optimized
aws,EU (Paris),r4.8xlarge,memory-optimized
aws,EU (Paris),r4.16xlarge,memory-optimized
aws,EU (Paris),m3.large,general-purpose
aws,EU (Paris),m3.xlarge,general-purpose
aws,EU (Paris),m3.2xlarge,general-purpose
aws,EU (Paris),m4.large,general-purpose
aws,EU (Paris),m4.xlarge,general-purpose
aws,EU (Paris),m4.2xlarge,general-purpose
aws,EU (Paris),m4.4xlarge,general-purpose
aws,EU (Paris),m4.10xlarge,general-purpose
aws,EU (Paris),m4.16xlarge,general-purpose
aws,EU (Paris),m5.large,general-purpose
aws,EU (Paris),m5.xlarge,general-purpose
aws,EU (Paris),m5.2xlarge,general-purpose
aws,EU (Paris),m5.4xlarge,general-purpose
aws,EU (Paris),m5.12xlarge,general-purpose
aws,EU (Paris),m5.24xlarge,general-purpose
aws,EU (Paris),p2.xlarge,gpu
aws,EU (Paris),p2.8xlarge,gpu
aws,EU (Paris),p2.16xlarge,gpu
aws,EU (Paris),p3.2xlarge,gpu
aws,EU (Paris),p3.8xlarge,gpu
aws,EU (Paris),p3.16xlarge,gpu
aws,EU (Paris),g3.4xlarge,gpu
aws,EU (Paris),g3.8xlarge,gpu
aws,EU (Paris),g3.16xlarge,gpu
aws,US East (N. Virginia),t2.medium,general-purpose
aws,US East (N. Virginia),t2.large,general-purpose
aws,US East (N. Virginia),t2.xlarge,general-purpose
aws,US East (N. Virginia),t2.2xlarge,general-purpose
aws,US East (N. Virginia),c4.large,compute-optimized
aws,US East (N. Virginia),c4.xlarge,compute-optimized
aws,US East (N. Virginia),c4.2xlarge,compute-optimized
aws,US East (N. Virginia),c4.4xlarge,compute-optimized
aws,US East (N. Virginia),c4.8xlarge,compute-optimized
aws,US East (N. Virginia),c5.large,compute-optimized
aws,US East (N. Virginia),c5.xlarge,compute-optimized
aws,US East (N. Virginia),c5.2xlarge,compute-optimized
aws,US East (N. Virginia),c5.4xlarge,compute-optimized
aws,US East (N. Virginia),c5.9xlarge,compute-optimized
aws,US East (N. Virginia),r4.large,memory-optimized
aws,US East (N. Virginia),r4.xlarge,memory-optimized
aws,US East (N. Virginia),r4.2xlarge,memory-optimized
aws,US East (N. Virginia),r4.4xlarge,memory-optimized
aws,US East (N. Virginia),r4.8xlarge,memory-optimized
aws,US East (N. Virginia),r4.16xlarge,memory-optimized
aws,US East (N. Virginia),m3.large,general-purpose
aws,US East (N. Virginia),m3.xlarge,general-purpose
aws,US East (N. Virginia),m3.2xlarge,general-purpose
aws,US East (N. Virginia),m4.large,general-purpose
aws,US East (N. Virginia),m4.xlarge,general-purpose
aws,US East (N. Virginia),m4.2xlarge,general-purpose
aws,US East (N. Virginia),m4.4xlarge,general-purpose
aws,US East (N. Virginia),m4.10xlarge,general-purpose
aws,US East (N. Virginia),m4.16xlarge,general-purpose
aws,US East (N. Virginia),m5.large,general-purpose
aws,US East (N. Virginia),m5.xlarge,general-purpose
aws,US East (N. Virginia),m5.2xlarge,general-purpose
aws,US East (N. Virginia),m5.4xlarge,general-purpose
aws,US East (N. Virginia),m5.12xlarge,general-purpose
aws,US East (N. Virginia),m5.24xlarge,general-purpose
aws,US East (N. Virginia),p2.xlarge,gpu
aws,US East (N. Virginia),p2.8xlarge,gpu
aws,US East (N. Virginia),p2.16xlarge,gpu
aws,US East (N. Virginia),p3.2xlarge,gpu
aws,US East (N. Virginia),p3.8xlarge,gpu
aws,US East (N. Virginia),p3.16xlarge,gpu
aws,US East (N. Virginia),g3.4xlarge,gpu
aws,US East (N. Virginia),g3.8xlarge,gpu
aws,US East (N. Virginia),g3.16xlarge,gpu
aws,US East (Ohio),t2.medium,general-purpose
aws,US East (Ohio),t2.large,general-purpose
aws,US East (Ohio),t2.xlarge,general-purpose
aws,US East (Ohio),t2.2xlarge,general-purpose
aws,US East (Ohio),c4.large,compute-optimized
aws,US East (Ohio),c4.xlarge,compute-optimized
aws,US East (Ohio),c4.2xlarge,compute-optimized
aws,US East (Ohio),c4.4xlarge,compute-optimized
aws,US East (Ohio),c4.8xlarge,compute-optimized
aws,US East (Ohio),c5.large,compute-optimized
aws,US East (Ohio),c5.xlarge,compute-optimized
aws,US East (Ohio),c5.2xlarge,compute-optimized
aws,US East (Ohio),c5.4xlarge,compute-optimized
aws,US East (Ohio),c5.9xlarge,compute-optimized
aws,US East (Ohio),r4.large,memory-optimized
aws,US East (Ohio),r4.xlarge,memory-optimized
aws,US East (Ohio),r4.2xlarge,memory-optimized
aws,US East (Ohio),r4.4xlarge,memory-optimized
aws,US East (Ohio),r4.8xlarge,memory-optimized
aws,US East (Ohio),r4.16xlarge,memory-optimized
aws,US East (Ohio),m3.large,general-purpose
aws,US East (Ohio),m3.xlarge,general-purpose
aws,US East (Ohio),m3.2xlarge,general-purpose
aws,US East (Ohio),m4.large,general-purpose
aws,US East (Ohio),m4.xlarge,general-purpose
aws,US East (Ohio),m4.2xlarge,general-purpose
aws,US East (Ohio),m4.4xlarge,general-purpose
aws,US East (Ohio),m4.10xlarge,general-purpose
aws,US East (Ohio),m4.16xlarge,general-purpose
aws,US East (Ohio),m5.large,general-purpose
aws,US East (Ohio),m5.xlarge,general-purpose
aws,US East (Ohio),m5.2xlarge,general-purpose
aws,US East (Ohio),m5.4xlarge,general-purpose
aws,US East (Ohio),m5.12xlarge,general-purpose
aws,US East (Ohio),m5.24xlarge,general-purpose
aws,US East (Ohio),p2.xlarge,gpu
aws,US East (Ohio),p2.8xlarge,gpu
aws,US East (Ohio),p2.16xlarge,gpu
aws,US East (Ohio),p3.2xlarge,gpu
aws,US East (Ohio),p3.8xlarge,gpu
aws,US East (Ohio),p3.16xlarge,gpu
aws,US East (Ohio),g3.4xlarge,gpu
aws,US East (Ohio),g3.8xlarge,gpu
aws,US East (Ohio),g3.16xlarge,gpu
azure,us-west-central,sles-enterprise-basic-a2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a3-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a4-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a5-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a6-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a7-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a8-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a9-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a10-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a11-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a2v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a2mv2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a4v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a4mv2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a8mv2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-a8v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d1-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d3-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d4-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d11-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-d12-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-d13-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-d14-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-f1-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f2-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f4-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f8-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f16-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f1s-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f2s-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f4s-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f8s-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-f16s-standard,compute-optimized
azure,us-west-central,sles-enterprise-basic-d1v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d11v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-d2v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d3v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d12v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-d4v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d13v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-d14v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-d5v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-d15v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-ds1-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds3-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds4-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds1v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds2v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds3v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds4v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds5v2-standard,general-purpose
azure,us-west-central,sles-enterprise-basic-ds11v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-ds12v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-ds13v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-ds14v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-ds15v2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-g1-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-g2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-g3-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-g4-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-g5-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-gs1-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-gs2-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-gs3-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-gs4-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-gs5-standard,memory-optimized
azure,us-west-central,sles-enterprise-basic-nc6-standard,gpu
azure,us-west-central,sles-enterprise-basic-nc12-standard,gpu
azure,us-west-central,sles-enterprise-basic-nc24-standard,gpu
azure,us-west-central,sles-enterprise-basic-nc24r-standard,gpu
azure,us-west-central,sles-enterprise-basic-nv6-standard,gpu
azure,us-west-central,sles-enterprise-basic-nv12-standard,gpu
azure,us-west-central,sles-enterprise-basic-nv24-standard,gpu
azure,asia-pacific-east,sles-enterprise-basic-a2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a3-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a4-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a5-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a6-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a7-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a8-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a9-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a10-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a11-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a2v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a2mv2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a4v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a4mv2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a8mv2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-a8v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d1-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d3-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d4-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d11-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-d12-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-d13-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-d14-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-f1-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f2-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f4-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f8-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f16-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f1s-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f2s-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f4s-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f8s-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-f16s-standard,compute-optimized
azure,asia-pacific-east,sles-enterprise-basic-d1v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d11v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-d2v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d3v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d12v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-d4v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d13v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-d14v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-d5v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-d15v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-ds1-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds3-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds4-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds1v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds2v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds3v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds4v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds5v2-standard,general-purpose
azure,asia-pacific-east,sles-enterprise-basic-ds11v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-ds12v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-ds13v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-ds14v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-ds15v2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-g1-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-g2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-g3-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-g4-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-g5-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-gs1-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-gs2-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-gs3-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-gs4-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-gs5-standard,memory-optimized
azure,asia-pacific-east,sles-enterprise-basic-nc6-standard,gpu
azure,asia-pacific-east,sles-enterprise-basic-nc12-standard,gpu
azure,asia-pacific-east,sles-enterprise-basic-nc24-standard,gpu
azure,asia-pacific-east,sles-enterprise-basic-nc24r-standard,gpu
azure,asia-pacific-east,sles-enterprise-basic-nv6-standard,gpu
azure,asia-pacific-east,sles-enterprise-basic-nv12-standard,gpu
azure,asia-pacific-east,sles-enterprise-basic-nv24-standard,gpu
azure,south-india,sles-enterprise-basic-a2-standard,general-purpose
azure,south-india,sles-enterprise-basic-a3-standard,general-purpose
azure,south-india,sles-enterprise-basic-a4-standard,general-purpose
azure,south-india,sles-enterprise-basic-a5-standard,general-purpose
azure,south-india,sles-enterprise-basic-a6-standard,general-purpose
azure,south-india,sles-enterprise-basic-a7-standard,general-purpose
azure,south-india,sles-enterprise-basic-a8-standard,general-purpose
azure,south-india,sles-enterprise-basic-a9-standard,general-purpose
azure,south-india,sles-enterprise-basic-a10-standard,general-purpose
azure,south-india,sles-enterprise-basic-a11-standard,general-purpose
azure,south-india,sles-enterprise-basic-a2v2-standard,general-purpose
azure,south-india,sles-enterprise-basic-a2mv2-standard,general-purpose
azure,south-india,sles-enterprise-basic-a4v2-standard,general-purpose
azure,south-india,sles-enterprise-basic-a4mv2-standard,general-purpose
azure,south-india,sles-enterprise-basic-a8mv2-standard,general-purpose
azure,south-india,sles-enterprise-basic-a8v2-standard,general-purpose
azure,south-india,sles-enterprise-basic-d1-standard,general-purpose
azure,south-india,sles-enterprise-basic-d2-standard,general-purpose
azure,south-india,sles-enterprise-basic-d3-standard,general-purpose
azure,south-india,sles-enterprise-basic-d4-standard,general-purpose
azure,south-india,sles-enterprise-basic-d11-standard,memory-optimized
azure,south-india,sles-enterprise-basic-d12-standard,memory-optimized
azure,south-india,sles-enterprise-basic-d13-standard,memory-optimized
azure,south-india,sles-enterprise-basic-d14-standard,memory-optimized
azure,south-india,sles-enterprise-basic-f1-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f2-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f4-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f8-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f16-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f1s-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f2s-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f4s-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f8s-standard,compute-optimized
azure,south-india,sles-enterprise-basic-f16s-standard,compute-optimized
azure,south-india,sles-enterprise-basic-d1v2-standard,general-purpose
