provider,region,instance,family
aws,Middle East (Bahrain),r5dn.24xlarge,memory-optimized
aws,Middle East (Bahrain),r5dn.2xlarge,memory-optimized
aws,Middle East (Bahrain),r5dn.4xlarge,memory-optimized
aws,Middle East (Bahrain),r5dn.8xlarge,memory-optimized
aws,Middle East (Bahrain),r5dn.large,memory-optimized
aws,Middle East (Bahrain),r5dn.xlarge,memory-optimized
aws,Middle East (Bahrain),r5n.12xlarge,memory-optimized
aws,Middle East (Bahrain),r5n.16xlarge,memory-optimized
aws,Middle East (Bahrain),r5n.24xlarge,memory-optimized
aws,Middle East (Bahrain),r5n.2xlarge,memory-optimized
aws,Middle East (Bahrain),r5n.4xlarge,memory-optimized
aws,Middle East (Bahrain),r5n.8xlarge,memory-optimized
aws,Middle East (Bahrain),r5n.large,memory-optimized
aws,Middle East (Bahrain),r5n.xlarge,memory-optimized
aws,Middle East (Bahrain),t1.micro,na
aws,Middle East (Bahrain),t2.2xlarge,general-purpose
aws,Middle East (Bahrain),t2.large,general-purpose
aws,Middle East (Bahrain),t2.medium,general-purpose
aws,Middle East (Bahrain),t2.micro,general-purpose
aws,Middle East (Bahrain),t2.nano,general-purpose
aws,Middle East (Bahrain),t2.small,general-purpose
aws,Middle East (Bahrain),t2.xlarge,general-purpose
aws,Middle East (Bahrain),t3.2xlarge,general-purpose
aws,Middle East (Bahrain),t3.large,general-purpose
aws,Middle East (Bahrain),t3.medium,general-purpose
aws,Middle East (Bahrain),t3.micro,general-purpose
aws,Middle East (Bahrain),t3.nano,general-purpose
aws,Middle East (Bahrain),t3.small,general-purpose
aws,Middle East (Bahrain),t3.xlarge,general-purpose
aws,Middle East (Bahrain),t3a.2xlarge,general-purpose-amd
aws,Middle East (Bahrain),t3a.large,general-purpose-amd
aws,Middle East (Bahrain),t3a.medium,general-purpose-amd
aws,Middle East (Bahrain),t3a.micro,general-purpose-amd
aws,Middle East (Bahrain),t3a.nano,general-purpose-amd
aws,Middle East (Bahrain),t3a.small,general-purpose-amd
aws,Middle East (Bahrain),t3a.xlarge,general-purpose-amd
aws,Middle East (Bahrain),x1.16xlarge,memory-optimized
aws,Middle East (Bahrain),x1.32xlarge,memory-optimized
aws,Middle East (Bahrain),x1e.16xlarge,memory-optimized
aws,Middle East (Bahrain),x1e.2xlarge,memory-optimized
aws,Middle East (Bahrain),x1e.32xlarge,memory-optimized
aws,Middle East (Bahrain),x1e.4xlarge,memory-optimized
aws,Middle East (Bahrain),x1e.8xlarge,memory-optimized
aws,Middle East (Bahrain),x1e.xlarge,memory-optimized
aws,Middle East (Bahrain),z1d.12xlarge,memory-optimized
aws,Middle East (Bahrain),z1d.2xlarge,memory-optimized
aws,Middle East (Bahrain),z1d.3xlarge,memory-optimized
aws,Middle East (Bahrain),z1d.6xlarge,memory-optimized
aws,Middle East (Bahrain),z1d.large,memory-optimized
aws,Middle East (Bahrain),z1d.metal,memory-optimized
aws,Middle East (Bahrain),z1d.xlarge,memory-optimized
aws,US West (Los Angeles),a1.2xlarge,general-purpose-arm
aws,US West (Los Angeles),a1.4xlarge,general-purpose-arm
aws,US West (Los Angeles),a1.large,general-purpose-arm
aws,US West (Los Angeles),a1.medium,general-purpose-arm
aws,US West (Los Angeles),a1.metal,general-purpose-arm
aws,US West (Los Angeles),a1.xlarge,general-purpose-arm
aws,US West (Los Angeles),c1.medium,na
aws,US West (Los Angeles),c1.xlarge,na
aws,US West (Los Angeles),c3.2xlarge,compute-optimized
aws,US West (Los Angeles),c3.4xlarge,compute-optimized
aws,US West (Los Angeles),c3.8xlarge,compute-optimized
aws,US West (Los Angeles),c3.large,compute-optimized
aws,US West (Los Angeles),c3.xlarge,compute-optimized
aws,US West (Los Angeles),c4.2xlarge,compute-optimized
aws,US West (Los Angeles),c4.4xlarge,compute-optimized
aws,US West (Los Angeles),c4.8xlarge,compute-optimized
aws,US West (Los Angeles),c4.large,compute-optimized
aws,US West (Los Angeles),c4.xlarge,compute-optimized
aws,US West (Los Angeles),c5.12xlarge,compute-optimized
aws,US West (Los Angeles),c5.18xlarge,compute-optimized
aws,US West (Los Angeles),c5.24xlarge,compute-optimized
aws,US West (Los Angeles),c5.2xlarge,compute-optimized
aws,US West (Los Angeles),c5.4xlarge,compute-optimized
aws,US West (Los Angeles),c5.9xlarge,compute-optimized
aws,US West (Los Angeles),c5.large,compute-optimized
aws,US West (Los Angeles),c5.metal,compute-optimized
aws,US West (Los Angeles),c5.xlarge,compute-optimized
aws,US West (Los Angeles),c5d.12xlarge,compute-optimized
aws,US West (Los Angeles),c5d.18xlarge,compute-optimized
aws,US West (Los Angeles),c5d.24xlarge,compute-optimized
aws,US West (Los Angeles),c5d.2xlarge,compute-optimized
aws,US West (Los Angeles),c5d.4xlarge,compute-optimized
aws,US West (Los Angeles),c5d.9xlarge,compute-optimized
aws,US West (Los Angeles),c5d.large,compute-optimized
aws,US West (Los Angeles),c5d.metal,compute-optimized
aws,US West (Los Angeles),c5d.xlarge,compute-optimized
aws,US West (Los Angeles),c5n.18xlarge,compute-optimized
aws,US West (Los Angeles),c5n.2xlarge,compute-optimized
aws,US West (Los Angeles),c5n.4xlarge,compute-optimized
aws,US West (Los Angeles),c5n.9xlarge,compute-optimized
aws,US West (Los Angeles),c5n.large,compute-optimized
aws,US West (Los Angeles),c5n.metal,compute-optimized
aws,US West (Los Angeles),c5n.xlarge,compute-optimized
aws,US West (Los Angeles),cc2.8xlarge,compute-optimized
aws,US West (Los Angeles),cr1.8xlarge,na
aws,US West (Los Angeles),d2.2xlarge,storage-optimized
aws,US West (Los Angeles),d2.4xlarge,storage-optimized
aws,US West (Los Angeles),d2.8xlarge,storage-optimized
aws,US West (Los Angeles),d2.xlarge,storage-optimized
aws,US West (Los Angeles),f1.16xlarge,gpu
aws,US West (Los Angeles),f1.2xlarge,gpu
aws,US West (Los Angeles),f1.4xlarge,gpu
aws,US West (Los Angeles),g2.2xlarge,gpu
aws,US West (Los Angeles),g2.8xlarge,gpu
aws,US West (Los Angeles),g3.16xlarge,gpu
aws,US West (Los Angeles),g3.4xlarge,gpu
aws,US West (Los Angeles),g3.8xlarge,gpu
aws,US West (Los Angeles),g3s.xlarge,na
aws,US West (Los Angeles),g4dn.12xlarge,gpu
aws,US West (Los Angeles),g4dn.16xlarge,gpu
aws,US West (Los Angeles),g4dn.2xlarge,gpu
aws,US West (Los Angeles),g4dn.4xlarge,gpu
aws,US West (Los Angeles),g4dn.8xlarge,gpu
aws,US West (Los Angeles),g4dn.xlarge,gpu
aws,US West (Los Angeles),h1.16xlarge,storage-optimized
aws,US West (Los Angeles),h1.2xlarge,storage-optimized
aws,US West (Los Angeles),h1.4xlarge,storage-optimized
aws,US West (Los Angeles),h1.8xlarge,storage-optimized
aws,US West (Los Angeles),hs1.8xlarge,na
aws,US West (Los Angeles),i2.2xlarge,storage-optimized
aws,US West (Los Angeles),i2.4xlarge,storage-optimized
aws,US West (Los Angeles),i2.8xlarge,storage-optimized
aws,US West (Los Angeles),i2.xlarge,storage-optimized
aws,US West (Los Angeles),i3.16xlarge,storage-optimized
aws,US West (Los Angeles),i3.2xlarge,storage-optimized
aws,US West (Los Angeles),i3.4xlarge,storage-optimized
aws,US West (Los Angeles),i3.8xlarge,storage-optimized
aws,US West (Los Angeles),i3.large,storage-optimized
aws,US West (Los Angeles),i3.metal,storage-optimized
aws,US West (Los Angeles),i3.xlarge,storage-optimized
aws,US West (Los Angeles),i3en.12xlarge,storage-optimized
aws,US West (Los Angeles),i3en.24xlarge,storage-optimized
aws,US West (Los Angeles),i3en.2xlarge,storage-optimized
aws,US West (Los Angeles),i3en.3xlarge,storage-optimized
aws,US West (Los Angeles),i3en.6xlarge,storage-optimized
aws,US West (Los Angeles),i3en.large,storage-optimized
aws,US West (Los Angeles),i3en.metal,storage-optimized
aws,US West (Los Angeles),i3en.xlarge,storage-optimized
aws,US West (Los Angeles),inf1.24xlarge,gpu
aws,US West (Los Angeles),inf1.2xlarge,gpu
aws,US West (Los Angeles),inf1.6xlarge,gpu
aws,US West (Los Angeles),inf1.xlarge,gpu
aws,US West (Los Angeles),m1.large,general-purpose
aws,US West (Los Angeles),m1.medium,general-purpose
aws,US West (Los Angeles),m1.small,general-purpose
aws,US West (Los Angeles),m1.xlarge,general-purpose
aws,US West (Los Angeles),m2.2xlarge,general-purpose
aws,US West (Los Angeles),m2.4xlarge,general-purpose
aws,US West (Los Angeles),m2.xlarge,general-purpose
aws,US West (Los Angeles),m3.2xlarge,general-purpose
aws,US West (Los Angeles),m3.large,general-purpose
aws,US West (Los Angeles),m3.medium,general-purpose
aws,US West (Los Angeles),m3.xlarge,general-purpose
aws,US West (Los Angeles),m4.10xlarge,general-purpose
aws,US West (Los Angeles),m4.16xlarge,general-purpose
aws,US West (Los Angeles),m4.2xlarge,general-purpose
aws,US West (Los Angeles),m4.4xlarge,general-purpose
aws,US West (Los Angeles),m4.large,general-purpose
aws,US West (Los Angeles),m4.xlarge,general-purpose
aws,US West (Los Angeles),m5.12xlarge,general-purpose
aws,US West (Los Angeles),m5.16xlarge,general-purpose
aws,US West (Los Angeles),m5.24xlarge,general-purpose
aws,US West (Los Angeles),m5.2xlarge,general-purpose
aws,US West (Los Angeles),m5.4xlarge,general-purpose
aws,US West (Los Angeles),m5.8xlarge,general-purpose
aws,US West (Los Angeles),m5.large,general-purpose
aws,US West (Los Angeles),m5.metal,general-purpose
aws,US West (Los Angeles),m5.xlarge,general-purpose
aws,US West (Los Angeles),m5a.12xlarge,general-purpose-amd
aws,US West (Los Angeles),m5a.16xlarge,general-purpose-amd
aws,US West (Los Angeles),m5a.24xlarge,general-purpose-amd
aws,US West (Los Angeles),m5a.2xlarge,general-purpose-amd
aws,US West (Los Angeles),m5a.4xlarge,general-purpose-amd
aws,US West (Los Angeles),m5a.8xlarge,general-purpose-amd
aws,US West (Los Angeles),m5a.large,general-purpose-amd
aws,US West (Los Angeles),m5a.xlarge,general-purpose-amd
aws,US West (Los Angeles),m5ad.12xlarge,general-purpose-amd
aws,US West (Los Angeles),m5ad.16xlarge,general-purpose-amd
aws,US West (Los Angeles),m5ad.24xlarge,general-purpose-amd
aws,US West (Los Angeles),m5ad.2xlarge,general-purpose-amd
aws,US West (Los Angeles),m5ad.4xlarge,general-purpose-amd
aws,US West (Los Angeles),m5ad.8xlarge,general-purpose-amd
aws,US West (Los Angeles),m5ad.large,general-purpose-amd
aws,US West (Los Angeles),m5ad.xlarge,general-purpose-amd
aws,US West (Los Angeles),m5d.12xlarge,general-purpose
aws,US West (Los Angeles),m5d.16xlarge,general-purpose
aws,US West (Los Angeles),m5d.24xlarge,general-purpose
aws,US West (Los Angeles),m5d.2xlarge,general-purpose
aws,US West (Los Angeles),m5d.4xlarge,general-purpose
aws,US West (Los Angeles),m5d.8xlarge,general-purpose
aws,US West (Los Angeles),m5d.large,general-purpose
aws,US West (Los Angeles),m5d.metal,general-purpose
aws,US West (Los Angeles),m5d.xlarge,general-purpose
aws,US West (Los Angeles),m5dn.12xlarge,general-purpose
aws,US West (Los Angeles),m5dn.16xlarge,general-purpose
aws,US West (Los Angeles),m5dn.24xlarge,general-purpose
aws,US West (Los Angeles),m5dn.2xlarge,general-purpose
aws,US West (Los Angeles),m5dn.4xlarge,general-purpose
aws,US West (Los Angeles),m5dn.8xlarge,general-purpose
aws,US West (Los Angeles),m5dn.large,general-purpose
aws,US West (Los Angeles),m5dn.xlarge,general-purpose
aws,US West (Los Angeles),m5n.12xlarge,general-purpose
aws,US West (Los Angeles),m5n.16xlarge,general-purpose
aws,US West (Los Angeles),m5n.24xlarge,general-purpose
aws,US West (Los Angeles),m5n.2xlarge,general-purpose
aws,US West (Los Angeles),m5n.4xlarge,general-purpose
aws,US West (Los Angeles),m5n.8xlarge,general-purpose
aws,US West (Los Angeles),m5n.large,general-purpose
aws,US West (Los Angeles),m5n.xlarge,general-purpose
aws,US West (Los Angeles),m6g.12xlarge,general-purpose-arm
aws,US West (Los Angeles),m6g.16xlarge,general-purpose-arm
aws,US West (Los Angeles),m6g.2xlarge,general-purpose-arm
aws,US West (Los Angeles),m6g.4xlarge,general-purpose-arm
aws,US West (Los Angeles),m6g.8xlarge,general-purpose-arm
aws,US West (Los Angeles),m6g.large,general-purpose-arm
aws,US West (Los Angeles),m6g.medium,general-purpose-arm
aws,US West (Los Angeles),m6g.xlarge,general-purpose-arm
aws,US West (Los Angeles),p2.16xlarge,gpu
aws,US West (Los Angeles),p2.8xlarge,gpu
aws,US West (Los Angeles),p2.xlarge,gpu
aws,US West (Los Angeles),p3.16xlarge,gpu
aws,US West (Los Angeles),p3.2xlarge,gpu
aws,US West (Los Angeles),p3.8xlarge,gpu
aws,US West (Los Angeles),p3dn.24xlarge,gpu
aws,US West (Los Angeles),r3.2xlarge,memory-optimized
aws,US West (Los Angeles),r3.4xlarge,memory-optimized
aws,US West (Los Angeles),r3.8xlarge,memory-optimized
aws,US West (Los Angeles),r3.large,memory-optimized
aws,US West (Los Angeles),r3.xlarge,memory-optimized
aws,US West (Los Angeles),r4.16xlarge,memory-optimized
aws,US West (Los Angeles),r4.2xlarge,memory-optimized
aws,US West (Los Angeles),r4.4xlarge,memory-optimized
aws,US West (Los Angeles),r4.8xlarge,memory-optimized
aws,US West (Los Angeles),r4.large,memory-optimized
aws,US West (Los Angeles),r4.xlarge,memory-optimized
aws,US West (Los Angeles),r5.12xlarge,memory-optimized
aws,US West (Los Angeles),r5.16xlarge,memory-optimized
aws,US West (Los Angeles),r5.24xlarge,memory-optimized
aws,US West (Los Angeles),r5.2xlarge,memory-optimized
aws,US West (Los Angeles),r5.4xlarge,memory-optimized
aws,US West (Los Angeles),r5.8xlarge,memory-optimized
aws,US West (Los Angeles),r5.large,memory-optimized
aws,US West (Los Angeles),r5.metal,memory-optimized
aws,US West (Los Angeles),r5.xlarge,memory-optimized
aws,US West (Los Angeles),r5a.12xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5a.16xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5a.24xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5a.2xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5a.4xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5a.8xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5a.large,memory-optimized-amd
aws,US West (Los Angeles),r5a.xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5ad.12xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5ad.16xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5ad.24xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5ad.2xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5ad.4xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5ad.8xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5ad.large,memory-optimized-amd
aws,US West (Los Angeles),r5ad.xlarge,memory-optimized-amd
aws,US West (Los Angeles),r5d.12xlarge,memory-optimized
aws,US West (Los Angeles),r5d.16xlarge,memory-optimized
aws,US West (Los Angeles),r5d.24xlarge,memory-optimized
aws,US West (Los Angeles),r5d.2xlarge,memory-optimized
aws,US West (Los Angeles),r5d.4xlarge,memory-optimized
aws,US West (Los Angeles),r5d.8xlarge,memory-optimized
aws,US West (Los Angeles),r5d.large,memory-optimized
aws,US West (Los Angeles),r5d.metal,memory-optimized
aws,US West (Los Angeles),r5d.xlarge,memory-optimized
aws,US West (Los Angeles),r5dn.12xlarge,memory-optimized
aws,US West (Los Angeles),r5dn.16xlarge,memory-optimized
aws,US West (Los Angeles),r5dn.24xlarge,memory-optimized
aws,US West (Los Angeles),r5dn.2xlarge,memory-optimized
aws,US West (Los Angeles),r5dn.4xlarge,memory-optimized
aws,US West (Los Angeles),r5dn.8xlarge,memory-optimized
aws,US West (Los Angeles),r5dn.large,memory-optimized
aws,US West (Los Angeles),r5dn.xlarge,memory-optimized
aws,US West (Los Angeles),r5n.12xlarge,memory-optimized
aws,US West (Los Angeles),r5n.16xlarge,memory-optimized
aws,US West (Los Angeles),r5n.24xlarge,memory-optimized
aws,US West (Los Angeles),r5n.2xlarge,memory-optimized
aws,US West (Los Angeles),r5n.4xlarge,memory-optimized
aws,US West (Los Angeles),r5n.8xlarge,memory-optimized
aws,US West (Los Angeles),r5n.large,memory-optimized
aws,US West (Los Angeles),r5n.xlarge,memory-optimized
aws,US West (Los Angeles),t1.micro,na
aws,US West (Los Angeles),t2.2xlarge,general-purpose
aws,US West (Los Angeles),t2.large,general-purpose
aws,US West (Los Angeles),t2.medium,general-purpose
aws,US West (Los Angeles),t2.micro,general-purpose
aws,US West (Los Angeles),t2.nano,general-purpose
aws,US West (Los Angeles),t2.small,general-purpose
aws,US West (Los Angeles),t2.xlarge,general-purpose
aws,US West (Los Angeles),t3.2xlarge,general-purpose
aws,US West (Los Angeles),t3.large,general-purpose
aws,US West (Los Angeles),t3.medium,general-purpose
aws,US West (Los Angeles),t3.micro,general-purpose
aws,US West (Los Angeles),t3.nano,general-purpose
aws,US West (Los Angeles),t3.small,general-purpose
aws,US West (Los Angeles),t3.xlarge,general-purpose
aws,US West (Los Angeles),t3a.2xlarge,general-purpose-amd
aws,US West (Los Angeles),t3a.large,general-purpose-amd
aws,US West (Los Angeles),t3a.medium,general-purpose-amd
aws,US West (Los Angeles),t3a.micro,general-purpose-amd
aws,US West (Los Angeles),t3a.nano,general-purpose-amd
aws,US West (Los Angeles),t3a.small,general-purpose-amd
aws,US West (Los Angeles),t3a.xlarge,general-purpose-amd
aws,US West (Los Angeles),x1.16xlarge,memory-optimized
aws,US West (Los Angeles),x1.32xlarge,memory-optimized
aws,US West (Los Angeles),x1e.16xlarge,memory-optimized
aws,US West (Los Angeles),x1e.2xlarge,memory-optimized
aws,US West (Los Angeles),x1e.32xlarge,memory-optimized
aws,US West (Los Angeles),x1e.4xlarge,memory-optimized
aws,US West (Los Angeles),x1e.8xlarge,memory-optimized
aws,US West (Los Angeles),x1e.xlarge,memory-optimized
aws,US West (Los Angeles),z1d.12xlarge,memory-optimized
aws,US West (Los Angeles),z1d.2xlarge,memory-optimized
aws,US West (Los Angeles),z1d.3xlarge,memory-optimized
aws,US West (Los Angeles),z1d.6xlarge,memory-optimized
aws,US West (Los Angeles),z1d.large,memory-optimized
aws,US West (Los Angeles),z1d.metal,memory-optimized
aws,US West (Los Angeles),z1d.xlarge,memory-optimized
aws,US East (N. Virginia),a1.2xlarge,general-purpose-arm
aws,US East (N. Virginia),a1.4xlarge,general-purpose-arm
aws,US East (N. Virginia),a1.large,general-purpose-arm
aws,US East (N. Virginia),a1.medium,general-purpose-arm
aws,US East (N. Virginia),a1.metal,general-purpose-arm
aws,US East (N. Virginia),a1.xlarge,general-purpose-arm
aws,US East (N. Virginia),c1.medium,na
aws,US East (N. Virginia),c1.xlarge,na
aws,US East (N. Virginia),c3.2xlarge,compute-optimized
aws,US East (N. Virginia),c3.4xlarge,compute-optimized
aws,US East (N. Virginia),c3.8xlarge,compute-optimized
aws,US East (N. Virginia),c3.large,compute-optimized
aws,US East (N. Virginia),c3.xlarge,compute-optimized
aws,US East (N. Virginia),c4.2xlarge,compute-optimized
aws,US East (N. Virginia),c4.4xlarge,compute-optimized
aws,US East (N. Virginia),c4.8xlarge,compute-optimized
aws,US East (N. Virginia),c4.large,compute-optimized
aws,US East (N. Virginia),c4.xlarge,compute-optimized
aws,US East (N. Virginia),c5.12xlarge,compute-optimized
aws,US East (N. Virginia),c5.18xlarge,compute-optimized
aws,US East (N. Virginia),c5.24xlarge,compute-optimized
aws,US East (N. Virginia),c5.2xlarge,compute-optimized
aws,US East (N. Virginia),c5.4xlarge,compute-optimized
aws,US East (N. Virginia),c5.9xlarge,compute-optimized
aws,US East (N. Virginia),c5.large,compute-optimized
aws,US East (N. Virginia),c5.metal,compute-optimized
aws,US East (N. Virginia),c5.xlarge,compute-optimized
aws,US East (N. Virginia),c5d.12xlarge,compute-optimized
aws,US East (N. Virginia),c5d.18xlarge,compute-optimized
aws,US East (N. Virginia),c5d.24xlarge,compute-optimized
aws,US East (N. Virginia),c5d.2xlarge,compute-optimized
aws,US East (N. Virginia),c5d.4xlarge,compute-optimized
aws,US East (N. Virginia),c5d.9xlarge,compute-optimized
aws,US East (N. Virginia),c5d.large,compute-optimized
aws,US East (N. Virginia),c5d.metal,compute-optimized
aws,US East (N. Virginia),c5d.xlarge,compute-optimized
aws,US East (N. Virginia),c5n.18xlarge,compute-optimized
aws,US East (N. Virginia),c5n.2xlarge,compute-optimized
aws,US East (N. Virginia),c5n.4xlarge,compute-optimized
aws,US East (N. Virginia),c5n.9xlarge,compute-optimized
aws,US East (N. Virginia),c5n.large,compute-optimized
aws,US East (N. Virginia),c5n.metal,compute-optimized
aws,US East (N. Virginia),c5n.xlarge,compute-optimized
aws,US East (N. Virginia),cc2.8xlarge,compute-optimized
aws,US East (N. Virginia),cr1.8xlarge,na
aws,US East (N. Virginia),d2.2xlarge,storage-optimized
aws,US East (N. Virginia),d2.4xlarge,storage-optimized
aws,US East (N. Virginia),d2.8xlarge,storage-optimized
aws,US East (N. Virginia),d2.xlarge,storage-optimized
aws,US East (N. Virginia),f1.16xlarge,gpu
aws,US East (N. Virginia),f1.2xlarge,gpu
aws,US East (N. Virginia),f1.4xlarge,gpu
aws,US East (N. Virginia),g2.2xlarge,gpu
aws,US East (N. Virginia),g2.8xlarge,gpu
aws,US East (N. Virginia),g3.16xlarge,gpu
aws,US East (N. Virginia),g3.4xlarge,gpu
aws,US East (N. Virginia),g3.8xlarge,gpu
aws,US East (N. Virginia),g3s.xlarge,na
aws,US East (N. Virginia),g4dn.12xlarge,gpu
aws,US East (N. Virginia),g4dn.16xlarge,gpu
aws,US East (N. Virginia),g4dn.2xlarge,gpu
aws,US East (N. Virginia),g4dn.4xlarge,gpu
aws,US East (N. Virginia),g4dn.8xlarge,gpu
aws,US East (N. Virginia),g4dn.xlarge,gpu
aws,US East (N. Virginia),h1.16xlarge,storage-optimized
aws,US East (N. Virginia),h1.2xlarge,storage-optimized
aws,US East (N. Virginia),h1.4xlarge,storage-optimized
aws,US East (N. Virginia),h1.8xlarge,storage-optimized
aws,US East (N. Virginia),hs1.8xlarge,na
aws,US East (N. Virginia),i2.2xlarge,storage-optimized
aws,US East (N. Virginia),i2.4xlarge,storage-optimized
aws,US East (N. Virginia),i2.8xlarge,storage-optimized
aws,US East (N. Virginia),i2.xlarge,storage-optimized
aws,US East (N. Virginia),i3.16xlarge,storage-optimized
aws,US East (N. Virginia),i3.2xlarge,storage-optimized
aws,US East (N. Virginia),i3.4xlarge,storage-optimized
aws,US East (N. Virginia),i3.8xlarge,storage-optimized
aws,US East (N. Virginia),i3.large,storage-optimized
aws,US East (N. Virginia),i3.metal,storage-optimized
aws,US East (N. Virginia),i3.xlarge,storage-optimized
aws,US East (N. Virginia),i3en.12xlarge,storage-optimized
aws,US East (N. Virginia),i3en.24xlarge,storage-optimized
aws,US East (N. Virginia),i3en.2xlarge,storage-optimized
aws,US East (N. Virginia),i3en.3xlarge,storage-optimized
aws,US East (N. Virginia),i3en.6xlarge,storage-optimized
aws,US East (N. Virginia),i3en.large,storage-optimized
aws,US East (N. Virginia),i3en.metal,storage-optimized
aws,US East (N. Virginia),i3en.xlarge,storage-optimized
aws,US East (N. Virginia),inf1.24xlarge,gpu
aws,US East (N. Virginia),inf1.2xlarge,gpu
aws,US East (N. Virginia),inf1.6xlarge,gpu
aws,US East (N. Virginia),inf1.xlarge,gpu
aws,US East (N. Virginia),m1.large,general-purpose
aws,US East (N. Virginia),m1.medium,general-purpose
aws,US East (N. Virginia),m1.small,general-purpose
aws,US East (N. Virginia),m1.xlarge,general-purpose
aws,US East (N. Virginia),m2.2xlarge,general-purpose
aws,US East (N. Virginia),m2.4xlarge,general-purpose
aws,US East (N. Virginia),m2.xlarge,general-purpose
aws,US East (N. Virginia),m3.2xlarge,general-purpose
aws,US East (N. Virginia),m3.large,general-purpose
aws,US East (N. Virginia),m3.medium,general-purpose
aws,US East (N. Virginia),m3.xlarge,general-purpose
aws,US East (N. Virginia),m4.10xlarge,general-purpose
aws,US East (N. Virginia),m4.16xlarge,general-purpose
aws,US East (N. Virginia),m4.2xlarge,general-purpose
aws,US East (N. Virginia),m4.4xlarge,general-purpose
aws,US East (N. Virginia),m4.large,general-purpose
aws,US East (N. Virginia),m4.xlarge,general-purpose
aws,US East (N. Virginia),m5.12xlarge,general-purpose
aws,US East (N. Virginia),m5.16xlarge,general-purpose
aws,US East (N. Virginia),m5.24xlarge,general-purpose
aws,US East (N. Virginia),m5.2xlarge,general-purpose
aws,US East (N. Virginia),m5.4xlarge,general-purpose
aws,US East (N. Virginia),m5.8xlarge,general-purpose
aws,US East (N. Virginia),m5.large,general-purpose
aws,US East (N. Virginia),m5.metal,general-purpose
aws,US East (N. Virginia),m5.xlarge,general-purpose
aws,US East (N. Virginia),m5a.12xlarge,general-purpose-amd
aws,US East (N. Virginia),m5a.16xlarge,general-purpose-amd
aws,US East (N. Virginia),m5a.24xlarge,general-purpose-amd
aws,US East (N. Virginia),m5a.2xlarge,general-purpose-amd
aws,US East (N. Virginia),m5a.4xlarge,general-purpose-amd
aws,US East (N. Virginia),m5a.8xlarge,general-purpose-amd
aws,US East (N. Virginia),m5a.large,general-purpose-amd
aws,US East (N. Virginia),m5a.xlarge,general-purpose-amd
aws,US East (N. Virginia),m5ad.12xlarge,general-purpose-amd
aws,US East (N. Virginia),m5ad.16xlarge,general-purpose-amd
aws,US East (N. Virginia),m5ad.24xlarge,general-purpose-amd
aws,US East (N. Virginia),m5ad.2xlarge,general-purpose-amd
aws,US East (N. Virginia),m5ad.4xlarge,general-purpose-amd
aws,US East (N. Virginia),m5ad.8xlarge,general-purpose-amd
aws,US East (N. Virginia),m5ad.large,general-purpose-amd
aws,US East (N. Virginia),m5ad.xlarge,general-purpose-amd
aws,US East (N. Virginia),m5d.12xlarge,general-purpose
aws,US East (N. Virginia),m5d.16xlarge,general-purpose
aws,US East (N. Virginia),m5d.24xlarge,general-purpose
aws,US East (N. Virginia),m5d.2xlarge,general-purpose
aws,US East (N. Virginia),m5d.4xlarge,general-purpose
aws,US East (N. Virginia),m5d.8xlarge,general-purpose
aws,US East (N. Virginia),m5d.large,general-purpose
aws,US East (N. Virginia),m5d.metal,general-purpose
aws,US East (N. Virginia),m5d.xlarge,general-purpose
aws,US East (N. Virginia),m5dn.12xlarge,general-purpose
aws,US East (N. Virginia),m5dn.16xlarge,general-purpose
aws,US East (N. Virginia),m5dn.24xlarge,general-purpose
aws,US East (N. Virginia),m5dn.2xlarge,general-purpose
aws,US East (N. Virginia),m5dn.4xlarge,general-purpose
aws,US East (N. Virginia),m5dn.8xlarge,general-purpose
aws,US East (N. Virginia),m5dn.large,general-purpose
aws,US East (N. Virginia),m5dn.xlarge,general-purpose
aws,US East (N. Virginia),m5n.12xlarge,general-purpose
aws,US East (N. Virginia),m5n.16xlarge,general-purpose
aws,US East (N. Virginia),m5n.24xlarge,general-purpose
aws,US East (N. Virginia),m5n.2xlarge,general-purpose
aws,US East (N. Virginia),m5n.4xlarge,general-purpose
aws,US East (N. Virginia),m5n.8xlarge,general-purpose
aws,US East (N. Virginia),m5n.large,general-purpose
aws,US East (N. Virginia),m5n.xlarge,general-purpose
aws,US East (N. Virginia),m6g.12xlarge,general-purpose-arm
aws,US East (N. Virginia),m6g.16xlarge,general-purpose-arm
aws,US East (N. Virginia),m6g.2xlarge,general-purpose-arm
aws,US East (N. Virginia),m6g.4xlarge,general-purpose-arm
aws,US East (N. Virginia),m6g.8xlarge,general-purpose-arm
aws,US East (N. Virginia),m6g.large,general-purpose-arm
aws,US East (N. Virginia),m6g.medium,general-purpose-arm
